Entity,Code,Year,Official development assistance (ODA) by recipient (Official donors),1012392-annotations
Europe (OECD),,2017,8972967000,
Europe (OECD),,2018,6617350700,
Europe (OECD),,2019,5447543300,
Europe (OECD),,2020,7184431000,
Europe (OECD),,2021,7620224500,
Europe (OECD),,2022,34287081000,
Europe (OECD),,2023,43178136000,
European Commission,,1968,320361730,
European Commission,,1974,1508855900,
European Commission,,1975,1556798300,
European Commission,,1976,651879400,
European Commission,,1977,822592100,
European Commission,,1978,1043232060,
European Commission,,1979,1359401700,
European Commission,,1980,1484523400,
European Commission,,1981,2415551500,
European Commission,,1982,2083834500,
European Commission,,1983,2087930100,
European Commission,,1984,2697001500,
European Commission,,1985,2686513200,
European Commission,,1986,2196611600,
European Commission,,1987,1934868000,
European Commission,,1988,2557537800,
European Commission,,1989,2471742000,
European Commission,,1990,2482059800,
European Commission,,1991,3639359700,
European Commission,,1992,2946561300,
European Commission,,1993,3251957800,
European Commission,,1994,3647363000,
European Commission,,1995,3822743300,
European Commission,,1996,4376131000,
European Commission,,1997,4733775000,
European Commission,,1998,4236847600,
European Commission,,1999,4393053700,
European Commission,,2000,5318210600,
European Commission,,2001,6158143500,
European Commission,,2002,6018261500,
European Commission,,2003,5807778000,
European Commission,,2004,6477898000,
European Commission,,2005,7101435400,
European Commission,,2006,7352427000,
European Commission,,2007,7499942000,
European Commission,,2008,8190811000,
European Commission,,2009,9205434000,
European Commission,,2010,8849483000,
European Commission,,2011,8428976600,
European Commission,,2012,8206856000,
European Commission,,2013,8167612000,
European Commission,,2014,8690941000,
European Commission,,2015,8993903000,
European Commission,,2016,10823109000,
European Commission,,2017,10443884000,
European Commission,,2018,10461393000,
European Commission,,2019,10640831000,
European Commission,,2020,11743724000,
European Commission,,2021,12447034000,
European Commission,,2022,15529040000,
European Commission,,2023,15402018000,
European Development Fund,,1968,372510880,
European Development Fund,,1969,783169900,
European Development Fund,,1970,1127738800,
European Development Fund,,1971,1617306600,
European Development Fund,,1972,1043401150,
European Development Fund,,1973,844165250,
European Development Fund,,1974,830812100,
European Development Fund,,1975,932845700,
European Development Fund,,1976,1696190300,
European Development Fund,,1977,1663306100,
European Development Fund,,1978,550214340,
European Development Fund,,1979,1728524700,
European Development Fund,,1980,1990913200,
European Development Fund,,1981,1527543000,
European Development Fund,,1982,1733811500,
European Development Fund,,1983,1687985400,
European Development Fund,,1984,1667874400,
European Development Fund,,1985,1472580700,
European Development Fund,,1986,1554591500,
European Development Fund,,1987,1547964300,
European Development Fund,,1988,1990673300,
European Development Fund,,1989,2407043800,
European Development Fund,,1990,2256683300,
European Development Fund,,1991,2645479200,
European Development Fund,,1992,2796433200,
European Development Fund,,1993,2686048500,
European Development Fund,,1994,2949819100,
European Development Fund,,1995,2675841000,
European Development Fund,,1996,1528433900,
European Development Fund,,1997,1961126300,
European Development Fund,,1998,2681996000,
European Development Fund,,1999,2765008000,
European Development Fund,,2000,2563605800,
European Development Fund,,2001,1818145200,
European Development Fund,,2002,2540779000,
European Development Fund,,2003,2861151500,
European Development Fund,,2004,3601659000,
European Development Fund,,2005,3335156000,
European Development Fund,,2006,3576128300,
European Development Fund,,2007,3976289500,
European Development Fund,,2008,4162289700,
European Development Fund,,2009,4427051000,
European Development Fund,,2010,4620273700,
European Development Fund,,2011,4320773600,
European Development Fund,,2012,3535284200,
European Development Fund,,2013,3904587300,
European Development Fund,,2014,3791059000,
European Development Fund,,2015,3898224400,
European Development Fund,,2016,4253514200,
European Development Fund,,2017,4617562000,
European Development Fund,,2018,5022447000,
European Development Fund,,2019,5690688500,
European Development Fund,,2020,4925298700,
European Development Fund,,2021,4311754000,
European Development Fund,,2022,2788101600,
European Development Fund,,2023,1742049800,
European Investment Bank,,1968,68752680,
European Investment Bank,,1969,221717660,
European Investment Bank,,1970,151033100,
European Investment Bank,,1971,159156770,
European Investment Bank,,1972,79146920,
European Investment Bank,,1973,161375660,
European Investment Bank,,1974,118500670,
European Investment Bank,,1975,36837590,
European Investment Bank,,1976,241619650,
European Investment Bank,,1977,117579270,
European Investment Bank,,1978,23626626,
European Investment Bank,,1979,31775034,
European Investment Bank,,1980,8814597,
European Investment Bank,,1981,7477305,
European Investment Bank,,1982,-5921385,
European Investment Bank,,1983,-10431268,
European Investment Bank,,1984,-12907007,
European Investment Bank,,1985,-17015672,
European Investment Bank,,1986,-15262346,
European Investment Bank,,1987,-18238196,
European Investment Bank,,1988,-17731452,
European Investment Bank,,1989,-17117204,
European Investment Bank,,1990,-17576104,
European Investment Bank,,1991,-5351792,
European Investment Bank,,1992,-48381760,
European Investment Bank,,1993,-22022528,
European Investment Bank,,1994,-14531134,
European Investment Bank,,1995,250626610,
European Investment Bank,,1996,-1692316,
European Investment Bank,,1997,-17611354,
European Investment Bank,,1998,-13450793,
European Investment Bank,,1999,-37524092,
European Investment Bank,,2000,-7842900,
European Investment Bank,,2001,2705130,
European Investment Bank,,2002,-7708747,
European Investment Bank,,2003,5474524,
European Investment Bank,,2004,-3153775,
European Investment Bank,,2005,-8728083,
European Investment Bank,,2006,-25113340,
European Investment Bank,,2007,43127484,
European Investment Bank,,2008,25267714,
European Investment Bank,,2009,-27649634,
European Investment Bank,,2010,-16554741,
European Investment Bank,,2011,6699643,
European Investment Bank,,2012,8583140,
European Investment Bank,,2013,34852150,
European Investment Bank,,2014,13461036,
European Investment Bank,,2015,22026188,
European Investment Bank,,2016,-8400923,
European Investment Bank,,2017,16150995,
European Investment Bank,,2018,23851532,
European Investment Bank,,2019,24743776,
European Investment Bank,,2020,27560202,
European Investment Bank,,2021,35625310,
European Investment Bank,,2022,40814930,
European Investment Bank,,2023,34841916,
Far East Asia (OECD),,1960,6668784600,
Far East Asia (OECD),,1961,6359783000,
Far East Asia (OECD),,1962,6459851000,
Far East Asia (OECD),,1963,6146505000,
Far East Asia (OECD),,1964,5438081000,
Far East Asia (OECD),,1965,6688793000,
Far East Asia (OECD),,1966,7970531300,
Far East Asia (OECD),,1967,9038766000,
Far East Asia (OECD),,1968,8832996000,
Far East Asia (OECD),,1969,9358639000,
Far East Asia (OECD),,1970,9241126000,
Far East Asia (OECD),,1971,10090110000,
Far East Asia (OECD),,1972,10097289000,
Far East Asia (OECD),,1973,8951233000,
Far East Asia (OECD),,1974,9748138000,
Far East Asia (OECD),,1975,6942013400,
Far East Asia (OECD),,1976,5577013000,
Far East Asia (OECD),,1977,4880834000,
Far East Asia (OECD),,1978,5382223400,
Far East Asia (OECD),,1979,5546245600,
Far East Asia (OECD),,1980,5891037000,
Far East Asia (OECD),,1981,7171178000,
Far East Asia (OECD),,1982,6256274400,
Far East Asia (OECD),,1983,6272065500,
Far East Asia (OECD),,1984,6737337000,
Far East Asia (OECD),,1985,6924274000,
Far East Asia (OECD),,1986,6857723400,
Far East Asia (OECD),,1987,6696017400,
Far East Asia (OECD),,1988,7271806500,
Far East Asia (OECD),,1989,8294653400,
Far East Asia (OECD),,1990,8706535000,
Far East Asia (OECD),,1991,8021012500,
Far East Asia (OECD),,1992,9785068000,
Far East Asia (OECD),,1993,9451899000,
Far East Asia (OECD),,1994,8998462000,
Far East Asia (OECD),,1995,8400353300,
Far East Asia (OECD),,1996,7241158000,
Far East Asia (OECD),,1997,6813602300,
Far East Asia (OECD),,1998,8439942000,
Far East Asia (OECD),,1999,9538785000,
Far East Asia (OECD),,2000,8609326000,
Far East Asia (OECD),,2001,8139761700,
Far East Asia (OECD),,2002,8077147600,
Far East Asia (OECD),,2003,6923904000,
Far East Asia (OECD),,2004,6227343000,
Far East Asia (OECD),,2005,8526494000,
Far East Asia (OECD),,2006,6927796000,
Far East Asia (OECD),,2007,7140586500,
Far East Asia (OECD),,2008,6554106400,
Far East Asia (OECD),,2009,7723833300,
Far East Asia (OECD),,2010,6400747000,
Far East Asia (OECD),,2011,4888637400,
Far East Asia (OECD),,2012,6270509000,
Far East Asia (OECD),,2013,5987799000,
Far East Asia (OECD),,2014,6209932300,
Far East Asia (OECD),,2015,6148095000,
Far East Asia (OECD),,2016,5278054000,
Far East Asia (OECD),,2017,5392219000,
Far East Asia (OECD),,2018,4714498600,
Far East Asia (OECD),,2019,3355604000,
Far East Asia (OECD),,2020,6945328000,
Far East Asia (OECD),,2021,5308406000,
Far East Asia (OECD),,2022,5661266400,
Far East Asia (OECD),,2023,6533147000,
Fiji,FJI,1960,11432427,
Fiji,FJI,1961,10262834,
Fiji,FJI,1962,106508080,
Fiji,FJI,1963,43008892,
Fiji,FJI,1964,32303566,
Fiji,FJI,1965,38615344,
Fiji,FJI,1966,34700516,
Fiji,FJI,1967,23523322,
Fiji,FJI,1968,55671656,
Fiji,FJI,1969,74854680,
Fiji,FJI,1970,54490420,
Fiji,FJI,1971,74210350,
Fiji,FJI,1972,53864440,
Fiji,FJI,1973,83604664,
Fiji,FJI,1974,73903850,
Fiji,FJI,1975,89595350,
Fiji,FJI,1976,112786450,
Fiji,FJI,1977,97744240,
Fiji,FJI,1978,93753576,
Fiji,FJI,1979,96826790,
Fiji,FJI,1980,93892424,
Fiji,FJI,1981,104876160,
Fiji,FJI,1982,93125416,
Fiji,FJI,1983,88497160,
Fiji,FJI,1984,85845020,
Fiji,FJI,1985,88629200,
Fiji,FJI,1986,97230630,
Fiji,FJI,1987,71090850,
Fiji,FJI,1988,95986080,
Fiji,FJI,1989,73693200,
Fiji,FJI,1990,84430930,
Fiji,FJI,1991,74782740,
Fiji,FJI,1992,102141496,
Fiji,FJI,1993,91539256,
Fiji,FJI,1994,59691108,
Fiji,FJI,1995,59889240,
Fiji,FJI,1996,60157624,
Fiji,FJI,1997,61897220,
Fiji,FJI,1998,54810132,
Fiji,FJI,1999,47966396,
Fiji,FJI,2000,43064108,
Fiji,FJI,2001,41695916,
Fiji,FJI,2002,49184496,
Fiji,FJI,2003,64606508,
Fiji,FJI,2004,79430540,
Fiji,FJI,2005,79461700,
Fiji,FJI,2006,69358216,
Fiji,FJI,2007,55968580,
Fiji,FJI,2008,47953716,
Fiji,FJI,2009,66318436,
Fiji,FJI,2010,70822500,
Fiji,FJI,2011,62758348,
Fiji,FJI,2012,90779550,
Fiji,FJI,2013,84494140,
Fiji,FJI,2014,90247060,
Fiji,FJI,2015,113929170,
Fiji,FJI,2016,130477340,
Fiji,FJI,2017,152128420,
Fiji,FJI,2018,126170810,
Fiji,FJI,2019,138462750,
Fiji,FJI,2020,198331650,
Fiji,FJI,2021,580298100,
Fiji,FJI,2022,360757660,
Fiji,FJI,2023,188380780,
Fragile states and conflict-affected countries (OECD),,1960,6757586400,
Fragile states and conflict-affected countries (OECD),,1961,9060139000,
Fragile states and conflict-affected countries (OECD),,1962,10197547000,
Fragile states and conflict-affected countries (OECD),,1963,10162202000,
Fragile states and conflict-affected countries (OECD),,1964,10947300000,
Fragile states and conflict-affected countries (OECD),,1965,13046320000,
Fragile states and conflict-affected countries (OECD),,1966,12083415000,
Fragile states and conflict-affected countries (OECD),,1967,12319497000,
Fragile states and conflict-affected countries (OECD),,1968,11269547000,
Fragile states and conflict-affected countries (OECD),,1969,10353995000,
Fragile states and conflict-affected countries (OECD),,1970,11450642000,
Fragile states and conflict-affected countries (OECD),,1971,11809527000,
Fragile states and conflict-affected countries (OECD),,1972,12790791000,
Fragile states and conflict-affected countries (OECD),,1973,15450903000,
Fragile states and conflict-affected countries (OECD),,1974,21603928000,
Fragile states and conflict-affected countries (OECD),,1975,25025370000,
Fragile states and conflict-affected countries (OECD),,1976,22493268000,
Fragile states and conflict-affected countries (OECD),,1977,23266693000,
Fragile states and conflict-affected countries (OECD),,1978,24850924000,
Fragile states and conflict-affected countries (OECD),,1979,28222886000,
Fragile states and conflict-affected countries (OECD),,1980,30543430000,
Fragile states and conflict-affected countries (OECD),,1981,29359049000,
Fragile states and conflict-affected countries (OECD),,1982,30016119000,
Fragile states and conflict-affected countries (OECD),,1983,27248386000,
Fragile states and conflict-affected countries (OECD),,1984,28068643000,
Fragile states and conflict-affected countries (OECD),,1985,30304780000,
Fragile states and conflict-affected countries (OECD),,1986,28849529000,
Fragile states and conflict-affected countries (OECD),,1987,28390947000,
Fragile states and conflict-affected countries (OECD),,1988,27989504000,
Fragile states and conflict-affected countries (OECD),,1989,28970756000,
Fragile states and conflict-affected countries (OECD),,1990,31611032000,
Fragile states and conflict-affected countries (OECD),,1991,31278400000,
Fragile states and conflict-affected countries (OECD),,1992,29574914000,
Fragile states and conflict-affected countries (OECD),,1993,27994450000,
Fragile states and conflict-affected countries (OECD),,1994,30960865000,
Fragile states and conflict-affected countries (OECD),,1995,26119158000,
Fragile states and conflict-affected countries (OECD),,1996,23258330000,
Fragile states and conflict-affected countries (OECD),,1997,23394578000,
Fragile states and conflict-affected countries (OECD),,1998,23439016000,
Fragile states and conflict-affected countries (OECD),,1999,22583091000,
Fragile states and conflict-affected countries (OECD),,2000,23150880000,
Fragile states and conflict-affected countries (OECD),,2001,29792786000,
Fragile states and conflict-affected countries (OECD),,2002,35264295000,
Fragile states and conflict-affected countries (OECD),,2003,41263854000,
Fragile states and conflict-affected countries (OECD),,2004,43437310000,
Fragile states and conflict-affected countries (OECD),,2005,71445545000,
Fragile states and conflict-affected countries (OECD),,2006,63306994000,
Fragile states and conflict-affected countries (OECD),,2007,56485007000,
Fragile states and conflict-affected countries (OECD),,2008,57522270000,
Fragile states and conflict-affected countries (OECD),,2009,58787300000,
Fragile states and conflict-affected countries (OECD),,2010,54532980000,
Fragile states and conflict-affected countries (OECD),,2011,59625505000,
Fragile states and conflict-affected countries (OECD),,2012,58548347000,
Fragile states and conflict-affected countries (OECD),,2013,64873083000,
Fragile states and conflict-affected countries (OECD),,2014,61417255000,
Fragile states and conflict-affected countries (OECD),,2015,66209608000,
Fragile states and conflict-affected countries (OECD),,2016,70233960000,
Fragile states and conflict-affected countries (OECD),,2017,78151090000,
Fragile states and conflict-affected countries (OECD),,2018,80343250000,
Fragile states and conflict-affected countries (OECD),,2019,81572000000,
Fragile states and conflict-affected countries (OECD),,2020,94127776000,
Fragile states and conflict-affected countries (OECD),,2021,86054674000,
Fragile states and conflict-affected countries (OECD),,2022,80889676000,
Fragile states and conflict-affected countries (OECD),,2023,84944810000,
French Polynesia,PYF,1966,93557336,
French Polynesia,PYF,1967,102428090,
French Polynesia,PYF,1968,118764504,
French Polynesia,PYF,1969,118487640,
French Polynesia,PYF,1970,127270830,
French Polynesia,PYF,1971,119013710,
French Polynesia,PYF,1972,142686720,
French Polynesia,PYF,1973,214289540,
French Polynesia,PYF,1974,155550320,
French Polynesia,PYF,1975,231003540,
French Polynesia,PYF,1976,251635100,
French Polynesia,PYF,1977,254423330,
French Polynesia,PYF,1978,232686320,
French Polynesia,PYF,1979,315669100,
French Polynesia,PYF,1980,311043940,
French Polynesia,PYF,1981,329585340,
French Polynesia,PYF,1982,420014620,
French Polynesia,PYF,1983,455772220,
French Polynesia,PYF,1984,472246720,
French Polynesia,PYF,1985,460924700,
French Polynesia,PYF,1986,486240350,
French Polynesia,PYF,1987,489773860,
French Polynesia,PYF,1988,530099900,
French Polynesia,PYF,1989,478583170,
French Polynesia,PYF,1990,357863700,
French Polynesia,PYF,1991,433559840,
French Polynesia,PYF,1992,418627800,
French Polynesia,PYF,1993,449201250,
French Polynesia,PYF,1994,482327700,
French Polynesia,PYF,1995,525817860,
French Polynesia,PYF,1996,475928670,
French Polynesia,PYF,1997,489531970,
French Polynesia,PYF,1998,494144640,
French Polynesia,PYF,1999,488013340,
Gabon,GAB,1960,192343,
Gabon,GAB,1961,5649386,
Gabon,GAB,1962,25430692,
Gabon,GAB,1963,35635256,
Gabon,GAB,1964,115100270,
Gabon,GAB,1965,97657400,
Gabon,GAB,1966,97302130,
Gabon,GAB,1967,104409770,
Gabon,GAB,1968,91913770,
Gabon,GAB,1969,125089000,
Gabon,GAB,1970,157262780,
Gabon,GAB,1971,147524830,
Gabon,GAB,1972,148179340,
Gabon,GAB,1973,195755300,
Gabon,GAB,1974,101879430,
Gabon,GAB,1975,210056480,
Gabon,GAB,1976,109873600,
Gabon,GAB,1977,84296504,
Gabon,GAB,1978,117052710,
Gabon,GAB,1979,87316830,
Gabon,GAB,1980,114867850,
Gabon,GAB,1981,99928590,
Gabon,GAB,1982,151961950,
Gabon,GAB,1983,165645250,
Gabon,GAB,1984,208431870,
Gabon,GAB,1985,166546670,
Gabon,GAB,1986,162118200,
Gabon,GAB,1987,142637470,
Gabon,GAB,1988,173578940,
Gabon,GAB,1989,220486900,
Gabon,GAB,1990,186459330,
Gabon,GAB,1991,202798050,
Gabon,GAB,1992,91082264,
Gabon,GAB,1993,138678600,
Gabon,GAB,1994,241799650,
Gabon,GAB,1995,176223970,
Gabon,GAB,1996,154168420,
Gabon,GAB,1997,55471660,
Gabon,GAB,1998,61962930,
Gabon,GAB,1999,68394140,
Gabon,GAB,2000,21799208,
Gabon,GAB,2001,14069151,
Gabon,GAB,2002,106155560,
Gabon,GAB,2003,-10201113,
Gabon,GAB,2004,46263492,
Gabon,GAB,2005,55253450,
Gabon,GAB,2006,32754456,
Gabon,GAB,2007,51664390,
Gabon,GAB,2008,57425564,
Gabon,GAB,2009,72650456,
Gabon,GAB,2010,92026456,
Gabon,GAB,2011,59058684,
Gabon,GAB,2012,64172172,
Gabon,GAB,2013,80445860,
Gabon,GAB,2014,101863030,
Gabon,GAB,2015,105744640,
Gabon,GAB,2016,44165844,
Gabon,GAB,2017,109726150,
Gabon,GAB,2018,113597944,
Gabon,GAB,2019,116068100,
Gabon,GAB,2020,53273770,
Gabon,GAB,2021,96249624,
Gabon,GAB,2022,134782910,
Gabon,GAB,2023,49880548,
Gambia,GMB,1960,5716213,
Gambia,GMB,1961,14614265,
Gambia,GMB,1962,24970094,
Gambia,GMB,1963,49681204,
Gambia,GMB,1964,23848810,
Gambia,GMB,1965,37111724,
Gambia,GMB,1966,28623004,
Gambia,GMB,1967,24250606,
Gambia,GMB,1968,46630468,
Gambia,GMB,1969,28143712,
Gambia,GMB,1970,9875083,
Gambia,GMB,1971,22351552,
Gambia,GMB,1972,28900778,
Gambia,GMB,1973,33751468,
Gambia,GMB,1974,47786990,
Gambia,GMB,1975,33229970,
Gambia,GMB,1976,44254620,
Gambia,GMB,1977,77988390,
Gambia,GMB,1978,107021070,
Gambia,GMB,1979,91805670,
Gambia,GMB,1980,128230620,
Gambia,GMB,1981,174182050,
Gambia,GMB,1982,118639224,
Gambia,GMB,1983,106654730,
Gambia,GMB,1984,138469740,
Gambia,GMB,1985,129151016,
Gambia,GMB,1986,223735730,
Gambia,GMB,1987,192999260,
Gambia,GMB,1988,150144980,
Gambia,GMB,1989,180372640,
Gambia,GMB,1990,152895100,
Gambia,GMB,1991,150990220,
Gambia,GMB,1992,154741260,
Gambia,GMB,1993,121453590,
Gambia,GMB,1994,92892490,
Gambia,GMB,1995,58652452,
Gambia,GMB,1996,48467532,
Gambia,GMB,1997,56143376,
Gambia,GMB,1998,56007710,
Gambia,GMB,1999,47672540,
Gambia,GMB,2000,72727870,
Gambia,GMB,2001,79396350,
Gambia,GMB,2002,91829530,
Gambia,GMB,2003,79634936,
Gambia,GMB,2004,74028080,
Gambia,GMB,2005,70604130,
Gambia,GMB,2006,83022070,
Gambia,GMB,2007,99006620,
Gambia,GMB,2008,96974470,
Gambia,GMB,2009,126966930,
Gambia,GMB,2010,104046190,
Gambia,GMB,2011,126266240,
Gambia,GMB,2012,136026880,
Gambia,GMB,2013,108576830,
Gambia,GMB,2014,96899620,
Gambia,GMB,2015,118739150,
Gambia,GMB,2016,100421850,
Gambia,GMB,2017,308221400,
Gambia,GMB,2018,239112690,
Gambia,GMB,2019,199356050,
Gambia,GMB,2020,307120500,
Gambia,GMB,2021,239118020,
Gambia,GMB,2022,272408740,
Gambia,GMB,2023,326970140,
Georgia,GEO,1991,341763,
Georgia,GEO,1992,23734076,
Georgia,GEO,1993,177746980,
Georgia,GEO,1994,273478000,
Georgia,GEO,1995,287483780,
Georgia,GEO,1996,422156300,
Georgia,GEO,1997,347119520,
Georgia,GEO,1998,301830180,
Georgia,GEO,1999,353956220,
Georgia,GEO,2000,266312770,
Georgia,GEO,2001,456185280,
Georgia,GEO,2002,479387870,
Georgia,GEO,2003,311988830,
Georgia,GEO,2004,398060900,
Georgia,GEO,2005,359843360,
Georgia,GEO,2006,424768540,
Georgia,GEO,2007,420306850,
Georgia,GEO,2008,929417540,
Georgia,GEO,2009,875037500,
Georgia,GEO,2010,585331200,
Georgia,GEO,2011,561580500,
Georgia,GEO,2012,675772540,
Georgia,GEO,2013,652430000,
Georgia,GEO,2014,568314200,
Georgia,GEO,2015,494502530,
Georgia,GEO,2016,508897570,
Georgia,GEO,2017,480262000,
Georgia,GEO,2018,597664960,
Georgia,GEO,2019,515616450,
Georgia,GEO,2020,1037461200,
Georgia,GEO,2021,723945200,
Georgia,GEO,2022,376801470,
Georgia,GEO,2023,337595780,
Ghana,GHA,1960,23855178,
Ghana,GHA,1961,23811780,
Ghana,GHA,1962,43580052,
Ghana,GHA,1963,139172580,
Ghana,GHA,1964,161348700,
Ghana,GHA,1965,342509200,
Ghana,GHA,1966,432978460,
Ghana,GHA,1967,335156930,
Ghana,GHA,1968,454431800,
Ghana,GHA,1969,485901020,
Ghana,GHA,1970,392718240,
Ghana,GHA,1971,355401020,
